code,product_name,ingredient_id,inci_name,is_functional,macro_category,macro_id
00012282,Totalist Crema Anti Arrugas Jalea Real,228,Ethylhexyl Stearate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,229,Caprylic,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,60,C12-15 Alkyl Benzoate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,146,Butyrospermum Parkii Butter,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,147,Theobroma Cacao Seed Butter,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,84,Glyceryl Stearate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,90,Fragrance,0,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,230,Besswax,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,231,Peg-75 Stearate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,93,Sodium Benzoate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,232,Royal Jelly,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,233,Ceteth-20,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,154,Steareth-20,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,224,Sodium Hydroxide,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,156,Alcohol Denat,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,155,Propylene Glycol,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,234,Potassium Sorbate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,235,Xantham Gum,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,87,Disodium Edta,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,50,Citric Acid,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,236,Polyacrylamide,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,226,C13-14 Isoparaffin,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,21,Phenoxyethanol,0,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,173,Citronellol,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,237,Benzyl Salicylate,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,168,Alpha-Isomethyl Ionone,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,227,Laureth-7,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,97,Limonene,0,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,96,Linalool,0,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,196,Hydroxycitronellal,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,98,Geraniol,0,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,238,Ethylhexyglycerin,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,239,Ci 19140,1,Face_Care,6
00012282,Totalist Crema Anti Arrugas Jalea Real,240,Ci 16035,1,Face_Care,6
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,1,Water,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,241,Oléate-,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,242,Laurate-,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,243,Eruciate-,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,244,Linoléate-,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,245,Palmitate-,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,246,Stéarate,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,247,Myristate De Potassium,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,248,Glycérol,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,249,Vitamine Sans Conservateurs,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,90,Fragrance,0,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,250,Sans Parabènes,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,251,Sans Huile De Palme,1,Makeup,13
0001234567891,Mousse nettoyante 100% naturelle à base d'huile de colza bio,252,Sans Allergènes 100 Bio,1,Makeup,13
00012800,Arom,156,Alcohol Denat,1,Perfumes,20
00012800,Arom,1,Water,1,Perfumes,20
00012800,Arom,90,Fragrance,0,Perfumes,20
00012800,Arom,97,Limonene,0,Perfumes,20
00012800,Arom,96,Linalool,0,Perfumes,20
00012800,Arom,204,Eugenol,1,Perfumes,20
00012800,Arom,98,Geraniol,0,Perfumes,20
00012800,Arom,205,Evernia Prunastri Extract,1,Perfumes,20
00012800,Arom,196,Hydroxycitronellal,1,Perfumes,20
00012800,Arom,173,Citronellol,1,Perfumes,20
00012800,Arom,125,Citral,0,Perfumes,20
00012800,Arom,170,Amylcinnamyl Alcohol,1,Perfumes,20
00012800,Arom,126,Coumarin,1,Perfumes,20
00012800,Arom,253,Farnesol,1,Perfumes,20
00012800,Arom,174,Isoeugenol,1,Perfumes,20
0001283055002,lip gloss,254,Lesk Na Rty,1,Makeup,13
0001283055002,lip gloss,255,Lipgloss,1,Makeup,13
0001283055002,lip gloss,256,Huulelige,1,Makeup,13
0001283055002,lip gloss,257,Brillo,1,Makeup,13
0001283055002,lip gloss,258,Gloss Levres,1,Makeup,13
0001283055002,lip gloss,259,Sjajilo Za Usne,1,Makeup,13
0001283055002,lip gloss,260,Szjfény,1,Makeup,13
0001283055002,lip gloss,261,Lucida - Labbra,1,Makeup,13
0001283055002,lip gloss,262,Lp Blizgis,1,Makeup,13
0001283055002,lip gloss,263,Lpu Spidums,1,Makeup,13
0001283055002,lip gloss,264,Byszczyk,1,Makeup,13
0001283055002,lip gloss,265,Baton Com Brilho,1,Makeup,13
0001283055002,lip gloss,266,Lac De Buze,1,Makeup,13
0001283055002,lip gloss,267,Svetlea Pomada Za Ustnice,1,Makeup,13
0001283055002,lip gloss,268,Mahu 3A Cthm,1,Makeup,13
0001283055002,lip gloss,269,Ain Kaoi Ingredientsingredienteingredientes Polybutene,1,Makeup,13
0001283055002,lip gloss,183,Ethylhexyl Palmitate,1,Makeup,13
0001283055002,lip gloss,270,Red 7 Lake,1,Makeup,13
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,1,Water,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,271,Sodium Laureth Sulfate,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,48,Cocamidopropyl Betaine,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,272,Glycol Distearate,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,273,Centaurea,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,8,Oil,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,274,Cocamide Mipa,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,275,Peg-7 Glyceryl Cocoate,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,90,Fragrance,0,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,276,Acrylates Copolymer,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,50,Citric Acid,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,93,Sodium Benzoate,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,25,Lauryl Glucoside,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,277,Guar Hydroxypropyltrimonium Chloride,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,278,Hydroxypropyltrimonium Hydrolyzed Wheat Protein,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,279,Polyquaternium-10,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,102,Sodium Chloride,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,223,Panthenol,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,224,Sodium Hydroxide,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,280,Phospholipids,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,281,Salicylic Acid,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,21,Phenoxyethanol,0,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,282,Glycolipids,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,283,Glycine Soja Sterols,1,Hair_Care,8
00013199,Yves Rocher Reparation Shampooing Soin Nutri-Reparateur,234,Potassium Sorbate,1,Hair_Care,8
00014426,Máxima Protección Anticaries,284,Monofluorfosfato De Sodio,1,Other,19
00014478,Luminous white,285,Benzyl Alcoholi Alcohol Benc0Lico,1,Hygiene,10
00014593,Total 12 Encías Reforzadas,19,Glycerin,1,Other,19
00014593,Total 12 Encías Reforzadas,1,Water,1,Other,19
00014593,Total 12 Encías Reforzadas,38,Hydrated Silica,1,Other,19
00014593,Total 12 Encías Reforzadas,42,Sodium Lauryl Sulfate,1,Other,19
00014593,Total 12 Encías Reforzadas,101,Arginine,1,Other,19
00014593,Total 12 Encías Reforzadas,178,Aroma,1,Other,19
00014593,Total 12 Encías Reforzadas,286,Zinc Oxide,1,Other,19
00014593,Total 12 Encías Reforzadas,44,Cellulose Gum,1,Other,19
00014593,Total 12 Encías Reforzadas,287,Poloxamer 407,1,Other,19
00014593,Total 12 Encías Reforzadas,40,Tetrasodium Pyrophosphate,1,Other,19
00014593,Total 12 Encías Reforzadas,120,Benzyl Alcohol,1,Other,19
00014593,Total 12 Encías Reforzadas,48,Cocamidopropyl Betaine,1,Other,19
00014593,Total 12 Encías Reforzadas,288,Sodium Fluoride 0145,1,Other,19
00014593,Total 12 Encías Reforzadas,47,Sodium Saccharin,1,Other,19
00014593,Total 12 Encías Reforzadas,49,Xanthan Gum,1,Other,19
00014593,Total 12 Encías Reforzadas,289,Phosphoric Acid,1,Other,19
00014593,Total 12 Encías Reforzadas,51,Sucralose,1,Other,19
00014593,Total 12 Encías Reforzadas,290,Ci 77891,1,Other,19
00014647,Colgate sensitiva pro alivio,291,Aromasabor,1,Hygiene,10
00014647,Colgate sensitiva pro alivio,292,Tetrasodium Pyrophosphatepirofosfato Tetrasodio,1,Hygiene,10
00014647,Colgate sensitiva pro alivio,293,Kanthan Gum Goma Xantan,1,Hygiene,10
00014647,Colgate sensitiva pro alivio,294,Interrompa A5 Ote Nal,1,Hygiene,10
00014806,Colgate Pasta Dental,295,Ingredientes Glycerin,1,Hygiene,10
00014806,Colgate Pasta Dental,1,Water,1,Hygiene,10
00014806,Colgate Pasta Dental,38,Hydrated Silica,1,Hygiene,10
00014806,Colgate Pasta Dental,296,Sodium Lauryl Sulfate Arginine,1,Hygiene,10
00014806,Colgate Pasta Dental,178,Aroma,1,Hygiene,10
00014806,Colgate Pasta Dental,286,Zinc Oxide,1,Hygiene,10
00014806,Colgate Pasta Dental,44,Cellulose Gum,1,Hygiene,10
00014806,Colgate Pasta Dental,290,Ci 77891,1,Hygiene,10
00014806,Colgate Pasta Dental,120,Benzyl Alcohol,1,Hygiene,10
00014806,Colgate Pasta Dental,287,Poloxamer 407,1,Hygiene,10
00014806,Colgate Pasta Dental,297,Zinc Citrate,1,Hygiene,10
00014806,Colgate Pasta Dental,40,Tetrasodium Pyrophosphate,1,Hygiene,10
00014806,Colgate Pasta Dental,49,Xanthan Gum,1,Hygiene,10
00014806,Colgate Pasta Dental,48,Cocamidopropyl Betaine,1,Hygiene,10
00014806,Colgate Pasta Dental,298,Sodium Fluoride,1,Hygiene,10
00014806,Colgate Pasta Dental,47,Sodium Saccharin,1,Hygiene,10
00014806,Colgate Pasta Dental,289,Phosphoric Acid,1,Hygiene,10
00014806,Colgate Pasta Dental,51,Sucralose,1,Hygiene,10
00016724,Poudre libre veloutée transparence rosée,299,Talc,1,Other,19
00016724,Poudre libre veloutée transparence rosée,300,Aluminium Starch Octenylsuccinate,1,Other,19
00016724,Poudre libre veloutée transparence rosée,301,Kaolin,1,Other,19
00016724,Poudre libre veloutée transparence rosée,302,Bambusa Arundinacea Stem Powder,1,Other,19
00016724,Poudre libre veloutée transparence rosée,303,Magnesium Carbonate,1,Other,19
00016724,Poudre libre veloutée transparence rosée,74,Tocopheryl Acetate,1,Other,19
00016724,Poudre libre veloutée transparence rosée,90,Fragrance,0,Other,19
00016724,Poudre libre veloutée transparence rosée,304,Propylparaben,1,Other,19
00016724,Poudre libre veloutée transparence rosée,305,Methylparaben,1,Other,19
00017580,Liquid biocell pure,306,000 Calorie Diet,1,Other,19
0002000340014,Rose Cardamon,307,Shea Butter,1,Other,19
0002000340014,Rose Cardamon,308,Glycerine,1,Other,19
0002000340014,Rose Cardamon,309,Cocoa Butter,1,Other,19
0002000340014,Rose Cardamon,8,Oil,1,Other,19
0002000340014,Rose Cardamon,310,Raw Cane Sugar,1,Other,19
0002000340014,Rose Cardamon,311,Rose Extract,1,Other,19
0002000340014,Rose Cardamon,1,Water,1,Other,19
0002000340014,Rose Cardamon,312,Aloe Vera Extract,1,Other,19
0002000340014,Rose Cardamon,155,Propylene Glycol,1,Other,19
0002000340014,Rose Cardamon,90,Fragrance,0,Other,19
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,1,Water,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,22,Aloe Barbadensis Leaf Juice,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,313,Ammonium Lauryl Sulfate,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,314,Cocamidopropyl Bétane,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,19,Glycerin,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,315,Polyglyceryl-4 Caprate,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,316,Caprylylcapryl Glucoside,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,102,Sodium Chloride,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,93,Sodium Benzoate,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,50,Citric Acid,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,90,Fragrance,0,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,281,Salicylic Acid,1,Body_Care,2
00021007,Culture Bio Gel Douche Fraîcheur à l'Aloe Vera bio,317,Limonène,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,318,Sodium Bicarbonate,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,50,Citric Acid,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,319,Monosodium Citrate,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,90,Fragrance,0,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,320,Dextrin,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,321,Peg-150,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,109,Silica,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,93,Sodium Benzoate,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,322,Cocos Nocifera,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,171,Benzyl Benzoate,0,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,126,Coumarin,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,95,Hexyl Cinnamal,1,Body_Care,2
00022265,Pastille effervescente pour le bain à la noix de coco,290,Ci 77891,1,Body_Care,2
00022844,Elixir 7.9 roll-on Regard,1,Water,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,323,Methylpropanediol,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,22,Aloe Barbadensis Leaf Juice,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,324,Betaine,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,19,Glycerin,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,325,Pyrus Malus Fruit Extract,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,326,Aphloia Theiformis Leaf Extract,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,21,Phenoxyethanol,0,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,327,Inositol,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,120,Benzyl Alcohol,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,328,Mica,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,329,Acrylatesc10-30 Alkyl Acrylate Crosspolymer,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,330,Sodium Polyacrylate,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,331,Escin,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,332,Caffeine,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,224,Sodium Hydroxide,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,333,Caesalpinia Spinosa Gum,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,334,Hippophae Rhamnoides Kernel Extract,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,335,Methylsilanol Carboxymethyl Theophylline Alginate,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,207,Tetrasodium Edta,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,93,Sodium Benzoate,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,234,Potassium Sorbate,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,50,Citric Acid,1,Deodorants,4
00022844,Elixir 7.9 roll-on Regard,290,Ci 77891,1,Deodorants,4
00027606,Pure calmille depuis 1964 since,1,Water,1,Other,19
00027606,Pure calmille depuis 1964 since,155,Propylene Glycol,1,Other,19
00027606,Pure calmille depuis 1964 since,8,Oil,1,Other,19
00027606,Pure calmille depuis 1964 since,336,Urea,1,Other,19
00027606,Pure calmille depuis 1964 since,337,Myristyl Myristate,1,Other,19
00027606,Pure calmille depuis 1964 since,19,Glycerin,1,Other,19
00027606,Pure calmille depuis 1964 since,61,Dimethicone,1,Other,19
00027606,Pure calmille depuis 1964 since,84,Glyceryl Stearate,1,Other,19
00027606,Pure calmille depuis 1964 since,338,Stearyl Alcohol,1,Other,19
00027606,Pure calmille depuis 1964 since,158,Stearic Acid,1,Other,19
00027606,Pure calmille depuis 1964 since,161,Cetyl Alcohol,1,Other,19
00027606,Pure calmille depuis 1964 since,220,Peg-100 Stearate,1,Other,19
00027606,Pure calmille depuis 1964 since,339,Paraffinum Liquidum,1,Other,19
00027606,Pure calmille depuis 1964 since,340,Chamomilla Recutita Flower Extract,1,Other,19
00027606,Pure calmille depuis 1964 since,341,Cera Microcristallina,1,Other,19
00027606,Pure calmille depuis 1964 since,342,Paraffin,1,Other,19
00027606,Pure calmille depuis 1964 since,305,Methylparaben,1,Other,19
00027606,Pure calmille depuis 1964 since,90,Fragrance,0,Other,19
00027606,Pure calmille depuis 1964 since,49,Xanthan Gum,1,Other,19
00027606,Pure calmille depuis 1964 since,74,Tocopheryl Acetate,1,Other,19
00027606,Pure calmille depuis 1964 since,343,Sorbic Acid,1,Other,19
00027606,Pure calmille depuis 1964 since,23,Allantoin,1,Other,19
00027606,Pure calmille depuis 1964 since,329,Acrylatesc10-30 Alkyl Acrylate Crosspolymer,1,Other,19
00027606,Pure calmille depuis 1964 since,344,Ethylparaben,1,Other,19
00027606,Pure calmille depuis 1964 since,304,Propylparaben,1,Other,19
00027606,Pure calmille depuis 1964 since,165,Bht,1,Other,19
00027606,Pure calmille depuis 1964 since,207,Tetrasodium Edta,1,Other,19
00027606,Pure calmille depuis 1964 since,224,Sodium Hydroxide,1,Other,19
00027606,Pure calmille depuis 1964 since,96,Linalool,0,Other,19
00027606,Pure calmille depuis 1964 since,173,Citronellol,1,Other,19
00027606,Pure calmille depuis 1964 since,169,Amyl Cinnamal,1,Other,19
00027606,Pure calmille depuis 1964 since,196,Hydroxycitronellal,1,Other,19
00027606,Pure calmille depuis 1964 since,171,Benzyl Benzoate,0,Other,19
00027606,Pure calmille depuis 1964 since,98,Geraniol,0,Other,19
00027606,Pure calmille depuis 1964 since,125,Citral,0,Other,19
